19980401 09:00,1253100,1256900,1250000,1250600,107600
19980401 10:00,1251300,1263800,1250600,1262500,115700
19980401 11:00,1261300,1266900,1259400,1262500,75600
19980401 12:00,1263100,1276300,1261300,1275000,85000
19980401 13:00,1277500,1277500,1266300,1268100,84800
19980401 14:00,1268800,1268800,1262500,1263800,93500
19980401 15:00,1263100,1269400,1260600,1263100,179800
19980402 09:00,1265000,1266300,1260600,1264400,81900
19980402 10:00,1264400,1269400,1263800,1266300,142700
19980402 11:00,1266900,1269400,1263800,1265000,124900
19980402 12:00,1265000,1267500,1263800,1265600,70600
19980402 13:00,1266300,1271900,1266300,1270000,77800
19980402 14:00,1270000,1270000,1263800,1268100,95700
19980402 15:00,1269400,1276300,1268800,1271300,230800
19980403 09:00,1272500,1272500,1261900,1270000,85900
19980403 10:00,1271300,1280000,1268100,1274400,110200
19980403 11:00,1274400,1276300,1271900,1273800,83500
19980403 12:00,1273800,1273800,1268800,1273800,94500
19980403 13:00,1272500,1276900,1272500,1276900,95800
19980403 14:00,1276900,1281900,1268800,1270600,114300
19980403 15:00,1272500,1278800,1270600,1274400,212200
19980406 09:00,1288800,1299400,1287500,1299400,187000
19980406 10:00,1299400,1299400,1275000,1281900,245600
19980406 11:00,1281900,1283100,1278100,1280600,119100
19980406 12:00,1280000,1281900,1276900,1281300,79900
19980406 13:00,1280600,1282500,1275600,1280000,97600
19980406 14:00,1280000,1280600,1272500,1278800,70100
19980406 15:00,1278100,1280000,1272500,1272500,133800
19980407 09:00,1280000,1280000,1266300,1266300,81200
19980407 10:00,1265000,1272500,1254400,1263100,174900
19980407 11:00,1264400,1265600,1258800,1260000,75700
19980407 12:00,1259400,1261300,1254400,1259400,67400
19980407 13:00,1258800,1262500,1250000,1255600,82000
19980407 14:00,1255600,1258800,1246900,1246900,107800
19980407 15:00,1247500,1251900,1241300,1250600,183000
19980408 09:00,1256900,1257500,1247500,1247500,157800
19980408 10:00,1246300,1253100,1246300,1253100,153600
19980408 11:00,1251900,1253800,1246900,1247500,76300
19980408 12:00,1248800,1250000,1245000,1245000,88100
19980408 13:00,1245000,1248800,1243100,1248800,82300
19980408 14:00,1248800,1255000,1245000,1246300,142800
19980408 15:00,1246900,1251900,1246300,1248800,182800
19980409 09:00,1253800,1255000,1250000,1253100,79100
19980409 10:00,1253800,1257500,1250000,1254400,84400
19980409 11:00,1255000,1266300,1253800,1265000,166700
19980409 12:00,1265000,1265600,1260000,1261900,181900
19980409 13:00,1261300,1262500,1258800,1260000,53600
19980409 14:00,1260000,1260600,1256900,1260000,129300
19980409 15:00,1260000,1272500,1258800,1272500,206900
19980413 09:00,1275000,1275600,1258800,1262500,95400
19980413 10:00,1263100,1273100,1261300,1272500,176300
19980413 11:00,1270000,1271300,1266900,1270000,79400
19980413 12:00,1269400,1273800,1269400,1273800,109700
19980413 13:00,1274400,1280000,1274400,1280000,77600
19980413 14:00,1280000,1295000,1278800,1293100,162600
19980413 15:00,1293100,1295600,1288100,1293100,207700
19980414 09:00,1293100,1298100,1291900,1292500,76200
19980414 10:00,1292500,1293100,1288800,1289400,119800
19980414 11:00,1290000,1291900,1285000,1288100,81900
19980414 12:00,1288100,1291900,1286300,1286900,72300
19980414 13:00,1286300,1286300,1280600,1281300,55000
19980414 14:00,1281900,1289400,1281300,1288800,62400
19980414 15:00,1288800,1296900,1288800,1291900,104600
19980415 09:00,1299400,1303800,1295600,1303800,189000
19980415 10:00,1303800,1316300,1303800,1314400,271300
19980415 11:00,1313800,1316300,1313100,1315000,56800
19980415 12:00,1315000,1350000,1314400,1350000,219600
19980415 13:00,1350000,1360000,1346300,1347500,234500
19980415 14:00,1346300,1346900,1332500,1340000,185600
19980415 15:00,1342500,1343100,1330600,1336300,122300
19980416 09:00,1343100,1344400,1338100,1338100,82000
19980416 10:00,1338800,1340600,1325000,1328800,226900
19980416 11:00,1329400,1332500,1326900,1330600,133900
19980416 12:00,1330600,1332500,1326900,1330600,58200
19980416 13:00,1330600,1333100,1328800,1331300,102500
19980416 14:00,1331900,1335000,1330600,1331300,110800
19980416 15:00,1331300,1344400,1131900,1343800,269700
19980417 09:00,1341900,1342500,1335000,1342500,168200
19980417 10:00,1345000,1351300,1343100,1343100,156900
19980417 11:00,1343100,1343100,1336300,1339400,112500
19980417 12:00,1340600,1356900,1340000,1355000,130800
19980417 13:00,1355600,1375000,1351900,1373100,144800
19980417 14:00,1373100,1385000,1372500,1384400,153700
19980417 15:00,1385000,1394400,1373100,1394400,224000
19980420 09:00,1384400,1385000,1378100,1381300,145200
19980420 10:00,1381300,1381300,1366900,1367500,172100
19980420 11:00,1367500,1368800,1360000,1360600,177900
19980420 12:00,1360600,1361900,1348800,1350000,170500
19980420 13:00,1348800,1350000,1345600,1346900,80200
19980420 14:00,1346900,1357500,1345000,1356300,167400
19980420 15:00,1356300,1370000,1355000,1368800,252700
