19980421 13:00,1125000,1127800,1122500,1124700,244500
19980421 14:00,1125300,1127500,1123100,1123800,613800
19980421 15:00,1122800,1127500,1121600,1126300,535300
19980422 09:00,1128800,1132800,1128400,1128800,552100
19980422 10:00,1128800,1133400,1128100,1131600,424600
19980422 11:00,1130900,1131900,1128800,1131300,382700
19980422 12:00,1131300,1133100,1129700,1131900,159400
19980422 13:00,1131600,1132500,1130600,1131900,152600
19980422 14:00,1131900,1134400,1130300,1131300,196000
19980422 15:00,1131300,1133100,1129400,1130000,421000
19980423 09:00,1126300,1128400,1123800,1124100,605400
19980423 10:00,1125000,1129400,1123100,1127200,878500
19980423 11:00,1127500,1130000,1126600,1127500,373700
19980423 12:00,1127800,1128600,1122800,1125000,350300
19980423 13:00,1125000,1126300,1120300,1123100,951400
